,Age,Education-num,Marital-Status,Relationship,Race,Sex,Capital-gain,Capital-loss,hrs-per-week,Native-Country,Employment_type,Earning-potential,predict
14826,5,5,0,2,3,1,0,0,3,1,1,1,1
14827,2,7,0,2,0,1,1,0,3,1,1,0,0
14828,0,5,0,2,0,1,0,0,4,1,1,1,1
14829,3,6,1,0,0,0,0,0,3,1,1,1,1
14830,5,5,0,1,0,0,1,0,1,1,2,0,1
14831,4,8,0,2,0,1,0,0,3,1,2,1,0
14832,6,3,0,2,0,1,0,0,3,1,0,1,1
14833,1,5,1,3,0,1,0,1,3,1,1,1,1
14834,3,5,0,2,0,1,0,1,4,1,1,1,1
14835,3,9,0,2,0,1,0,0,4,1,1,0,0
14836,7,5,0,2,0,1,0,0,0,1,2,0,1
14837,0,5,1,3,0,0,0,0,4,1,1,1,1
14838,2,5,0,2,0,1,0,1,5,1,2,0,1
14839,3,8,0,2,0,1,0,0,3,1,0,0,0
14840,0,5,1,3,3,1,0,0,3,1,1,1,1
14841,1,5,1,3,0,1,0,0,1,1,1,1,1
14842,5,7,0,2,0,1,0,0,4,1,1,1,0
14843,0,5,1,4,0,0,0,0,1,1,1,1,1
14844,5,5,0,1,0,0,0,0,3,1,0,1,1
14845,0,5,1,4,0,0,0,0,2,1,1,1,1
14846,4,7,0,2,0,1,0,0,3,0,1,1,0
14847,4,8,1,3,0,1,0,0,5,1,1,0,1
14848,2,5,0,2,0,1,0,0,3,1,1,1,1
14849,6,5,1,0,0,0,0,0,3,1,1,1,1
14850,0,5,1,4,0,1,0,0,2,1,2,1,1
14851,0,2,1,4,0,0,0,0,3,1,2,1,1
14852,1,5,1,3,0,0,0,0,4,1,1,1,1
14853,2,5,1,3,0,1,0,0,3,1,1,1,1
14854,2,3,0,1,0,0,0,0,3,1,1,1,1
14855,5,9,0,2,0,1,0,0,4,1,1,0,0
14856,2,7,0,2,0,1,0,0,3,1,1,0,0
14858,1,5,1,4,0,0,0,0,3,1,0,1,1
14861,5,5,0,2,0,1,1,0,3,1,1,0,1
14862,1,5,0,2,0,1,0,0,4,0,1,1,1
14863,2,6,0,2,0,1,0,0,4,1,1,0,1
14864,2,5,0,2,0,1,0,1,4,1,2,0,1
14865,1,5,1,4,0,1,0,0,3,1,1,1,1
14866,2,7,0,2,0,1,0,0,3,1,2,0,0
14867,1,5,0,2,0,1,0,0,6,1,1,0,1
14868,0,5,1,4,0,0,0,1,3,1,1,1,1
14869,1,7,1,5,0,1,0,0,2,1,1,1,1
14871,3,5,0,2,0,1,0,0,4,1,2,0,1
14872,1,6,1,4,0,1,0,0,3,1,1,1,1
14873,3,7,0,2,3,1,0,0,6,1,1,1,0
14874,1,5,0,1,0,0,0,0,3,1,1,0,1
14875,1,5,0,2,3,1,0,0,3,1,0,1,1
14876,1,5,0,2,3,1,0,0,3,1,1,0,1
14877,5,0,1,3,4,1,0,0,3,0,1,1,1
14878,1,7,0,1,0,0,0,0,3,1,1,1,0
14879,4,1,0,2,0,1,0,0,3,1,0,1,1
14880,0,5,1,4,0,0,0,0,1,1,1,1,1
14881,2,7,1,0,0,1,0,0,1,1,1,1,1
14882,2,7,0,2,2,1,0,0,3,0,1,0,0
14883,4,7,1,4,0,1,0,0,3,1,1,0,1
14884,8,1,0,2,0,1,0,0,2,1,2,1,1
14885,7,7,0,2,0,1,0,0,1,1,1,1,0
14886,0,5,1,4,0,1,0,0,3,1,1,1,1
14888,2,3,1,3,3,1,1,0,3,1,1,0,1
14889,4,5,0,2,0,1,0,0,2,1,1,1,1
14890,1,5,1,3,0,0,0,0,3,1,1,1,1
14891,1,8,1,4,0,0,0,0,3,1,1,1,1
14892,1,7,1,3,0,0,0,0,6,1,1,1,1
14893,4,1,0,2,3,1,0,0,3,0,1,1,1
14894,4,7,1,3,0,0,0,0,4,1,1,0,1
14895,2,1,1,3,0,1,0,0,3,0,0,1,1
14896,0,3,1,4,0,1,0,0,1,1,1,1,1
14897,3,5,0,2,0,1,0,0,4,1,1,0,1
14898,2,5,0,2,0,1,0,0,4,1,1,1,1
14899,2,5,0,2,1,1,0,0,3,1,0,1,1
14900,5,1,0,2,0,1,0,0,3,0,1,1,1
14901,0,5,0,2,0,1,0,0,3,1,1,1,1
14902,2,7,1,0,0,0,0,0,3,1,1,1,1
14903,8,5,0,2,0,1,0,0,3,1,2,0,1
14904,1,7,1,3,3,1,0,0,3,1,1,1,1
14905,5,3,1,4,0,0,0,0,1,1,1,1,1
14906,5,8,0,2,0,1,0,0,4,1,0,1,0
14907,0,7,1,4,0,0,0,0,3,1,1,1,1
14908,0,3,1,4,2,0,0,0,1,0,1,1,1
14909,3,1,1,3,0,1,0,0,3,0,1,1,1
14910,2,6,0,2,0,1,0,0,3,0,1,1,1
14912,3,5,1,0,0,0,0,0,3,1,1,1,1
14913,6,1,0,5,0,0,0,0,4,0,1,1,1
14914,2,7,1,3,0,0,0,0,3,1,1,1,1
14915,3,6,0,2,0,1,0,0,3,1,2,1,1
14916,2,7,0,2,0,1,1,0,4,1,1,0,0
14917,2,9,0,2,0,1,0,0,6,1,1,1,0
14918,6,5,1,3,0,1,0,0,1,1,1,1,1
14919,0,7,0,2,0,1,0,0,5,0,1,0,0
14920,2,5,0,2,0,1,0,0,3,1,1,1,1
14921,2,5,0,2,0,1,0,0,4,1,2,1,1
14922,3,5,0,2,0,1,0,0,6,1,1,0,1
14923,0,1,1,4,0,0,0,0,3,1,1,1,1
14924,3,5,1,0,1,0,0,0,1,1,0,1,1
14925,1,5,0,2,0,1,0,0,3,1,1,0,1
14926,0,5,1,4,0,0,0,0,1,1,1,1,1
14927,3,5,0,2,2,1,0,0,4,0,2,1,1
14928,2,7,0,2,0,1,0,0,3,1,1,1,0
14929,4,5,0,2,0,1,0,0,3,1,1,0,1
14930,2,5,0,2,0,1,0,0,3,1,0,1,1
14931,3,9,1,3,0,1,0,0,3,1,2,1,1
14932,3,7,0,2,0,1,0,0,6,1,1,0,0
14933,2,7,1,3,0,1,0,0,3,1,1,1,1
14934,2,6,0,2,0,1,0,0,3,1,1,1,1
14935,0,1,1,3,0,1,0,0,3,1,0,1,1
14936,0,3,1,4,0,1,0,0,3,1,1,1,1
14937,3,5,0,1,3,0,0,0,3,1,1,1,1
14938,4,9,0,2,0,1,0,0,4,1,0,0,0
14940,4,5,0,2,0,1,0,0,7,1,2,1,1
14941,5,2,0,2,3,1,0,0,6,1,1,1,1
14942,4,5,0,2,0,1,0,0,5,1,1,0,1
14943,1,5,0,2,0,1,0,0,6,1,1,1,1
14944,2,5,0,2,0,1,0,0,3,1,2,1,1
14946,1,5,1,3,0,0,0,0,3,1,0,1,1
14947,0,5,1,0,0,0,0,0,3,1,1,1,1
14948,3,8,0,2,0,1,0,0,5,1,2,0,0
14949,2,9,0,1,0,0,1,0,4,1,1,0,0
14950,4,3,0,2,0,1,0,0,3,1,1,0,1
14951,0,3,1,4,0,1,0,0,1,1,1,1,1
14952,2,5,1,3,0,1,0,0,4,1,1,1,1
14953,5,7,1,3,0,0,0,0,3,1,1,1,1
14954,2,7,1,3,0,1,0,0,3,1,1,1,1
14955,6,4,1,0,0,0,0,0,3,1,1,1,1
14956,6,5,0,2,0,1,0,0,4,1,1,0,1
14957,0,5,1,4,0,1,0,0,3,1,1,1,1
14958,4,8,0,2,0,1,0,0,4,1,0,0,0
14959,0,5,1,3,0,1,0,0,4,1,1,1,1
14960,2,8,0,2,0,1,0,0,4,1,0,0,0
14961,2,7,0,2,3,1,0,0,4,1,1,1,0
14962,2,5,1,3,0,0,0,0,6,1,1,0,1
14963,2,9,0,1,0,0,0,0,3,1,1,1,0
14964,0,7,1,3,0,0,0,0,6,1,1,1,1
14965,0,6,1,3,0,1,0,0,6,1,1,1,1
14966,0,5,1,3,0,1,0,0,3,1,1,1,1
14967,0,5,1,3,0,1,0,0,3,1,1,1,1
14968,4,5,0,2,3,1,0,0,3,1,1,0,1
14969,5,3,0,2,0,1,0,0,3,1,1,1,1
14970,2,5,1,4,0,0,0,0,3,1,1,1,1
14971,2,5,0,2,0,1,0,0,4,1,1,1,1
14972,1,1,1,5,0,1,0,0,3,0,1,1,1
14973,0,6,0,2,0,1,0,0,3,1,1,1,1
14974,2,5,1,4,3,0,0,0,3,0,1,1,1
14975,0,5,1,5,3,1,0,0,3,0,0,1,1
14976,2,5,0,2,0,1,0,0,5,1,1,1,1
14977,2,5,0,2,0,1,1,0,3,1,1,0,1
14978,1,5,1,3,0,0,0,0,2,1,1,1,1
14979,5,5,0,1,0,0,0,0,4,1,1,1,1
14981,2,7,0,2,0,1,0,0,4,1,1,1,0
14983,4,5,1,5,0,1,0,0,4,1,0,1,1
14984,0,7,1,3,0,0,0,0,3,1,1,1,1
14985,4,8,1,3,0,0,0,0,4,1,0,1,1
14986,3,5,0,2,0,1,0,0,8,1,2,1,1
14987,4,5,1,3,0,0,0,1,3,1,1,1,1
14988,2,5,1,3,0,0,0,1,4,1,1,1,1
14989,1,7,1,3,0,0,0,0,3,1,1,1,1
14990,4,9,0,2,0,1,0,1,7,0,0,0,0
14991,3,5,0,2,0,1,1,0,6,1,2,0,1
14992,3,7,0,2,0,1,0,0,3,1,1,0,0
14993,2,7,1,4,0,0,0,0,3,1,1,0,1
14994,1,7,1,4,0,0,0,0,1,1,1,1,1
14995,3,5,1,0,0,0,0,0,3,1,1,1,1
14996,2,5,0,2,0,1,0,0,3,0,1,1,1
14997,3,8,0,2,0,1,1,0,5,1,1,0,0
14998,2,5,0,2,0,1,0,0,3,1,1,1,1
14999,4,7,0,2,0,1,0,0,3,1,0,0,0
15000,1,5,0,2,0,1,0,0,6,1,1,1,1
15001,3,8,0,2,0,1,0,0,4,1,1,0,0
15002,4,6,0,2,0,1,0,0,3,1,1,1,1
15003,2,7,0,2,0,1,0,0,6,1,1,1,0
15004,2,6,1,3,0,1,0,0,3,1,1,0,1
15005,1,7,1,4,2,0,0,0,5,0,1,1,1
15006,2,7,0,2,0,1,1,0,4,1,2,0,0
15007,3,7,1,3,0,0,0,0,3,1,1,1,1
15008,1,0,0,2,0,1,0,0,9,0,1,1,1
15009,1,7,1,3,0,1,0,0,3,1,1,1,1
15010,0,5,1,4,3,0,0,0,1,1,1,1,1
15011,0,5,1,4,0,1,0,0,3,1,1,1,1
15013,1,5,1,4,0,1,0,0,4,1,1,1,1
15014,0,5,1,3,3,0,0,0,3,1,1,1,1
15015,4,7,0,2,0,1,0,0,3,1,1,0,0
15016,6,5,1,0,3,0,0,0,9,1,1,1,1
15017,4,5,0,2,0,1,0,0,3,1,1,1,1
15018,4,7,0,2,0,1,0,0,3,1,1,0,0
15019,1,7,1,3,0,1,0,0,4,1,1,1,1
15020,5,1,0,2,0,1,0,0,3,1,1,1,1
15021,3,7,1,3,0,0,0,0,4,1,0,1,1
15024,0,5,1,5,0,0,0,0,1,1,1,1,1
15025,2,3,1,3,3,1,0,0,3,1,1,1,1
15026,0,3,0,2,0,1,0,0,3,0,1,1,1
15027,1,5,1,3,0,1,0,0,6,1,2,1,1
15028,6,1,0,2,0,1,0,0,1,1,2,1,1
15029,1,5,1,4,0,0,0,0,1,1,0,1,1
15030,2,5,1,4,0,1,0,0,3,1,1,1,1
15031,4,5,1,3,0,0,0,0,4,1,0,1,1
15032,2,5,1,3,0,0,0,0,3,1,1,0,1
15034,3,9,0,2,0,1,0,0,4,1,1,0,0
15035,3,4,0,2,0,1,1,0,7,1,1,0,1
15037,3,7,1,0,2,0,0,0,6,0,2,0,1
15038,0,5,1,4,0,0,0,0,1,1,1,1,1
15039,1,5,0,1,0,0,0,0,3,0,1,1,1
15040,1,5,0,4,0,1,0,0,3,1,0,1,1
15041,2,7,1,3,0,0,0,0,3,1,1,1,1
15042,1,5,1,0,0,1,0,0,3,1,1,1,1
15043,1,5,0,2,2,1,0,0,3,0,1,1,1
15044,2,5,1,0,3,0,1,0,5,1,0,1,1
15045,2,5,1,0,3,0,0,0,3,1,1,1,1
15046,2,3,1,3,0,1,0,0,3,1,1,1,1
15047,2,5,1,3,0,0,0,0,3,1,1,1,1
15048,0,5,1,4,0,0,0,0,3,1,1,1,1
15049,1,8,1,4,0,1,0,0,3,1,2,1,1
15050,2,5,0,1,0,0,0,0,3,1,0,1,1
15051,2,5,0,2,0,1,0,0,3,1,1,1,1
15052,2,5,1,3,0,1,0,0,3,1,1,1,1
15053,2,5,0,2,0,1,0,0,4,1,1,1,1
15054,2,8,1,3,0,0,0,0,1,1,1,1,1
15055,4,5,1,3,0,0,0,0,4,1,1,1,1
15056,4,5,0,2,0,1,0,0,3,1,1,0,1
15057,0,5,1,3,0,0,0,0,2,1,1,1,1
15058,1,5,0,2,0,1,0,0,4,1,1,1,1
15059,0,0,1,3,0,1,0,0,4,0,1,1,1
15060,1,5,1,3,0,0,0,0,3,1,1,1,1
15061,1,5,0,1,0,0,0,0,2,1,2,1,1
15062,3,6,1,3,0,1,0,0,3,1,1,1,1
15063,4,5,0,2,0,1,0,0,6,1,1,1,1
15065,0,5,1,3,0,0,0,0,4,1,1,1,1
15066,1,3,1,3,3,0,0,0,2,1,1,1,1
15067,4,5,1,3,0,0,0,0,3,1,0,1,1
15068,1,7,0,1,0,0,0,0,3,1,0,0,0
15070,4,7,0,2,0,1,0,0,3,1,1,0,0
15071,3,5,1,3,0,1,1,0,3,1,1,0,1
15072,6,7,0,2,0,1,0,0,3,1,1,1,0
15073,0,7,1,3,0,1,0,0,2,1,1,1,1
15074,3,7,0,2,0,1,1,0,3,1,0,0,0
15075,4,8,0,2,0,1,0,1,3,1,0,0,0
15076,0,5,1,3,0,0,0,0,3,1,1,1,1
15077,3,7,0,2,0,1,1,0,4,1,2,0,0
15078,1,7,1,3,0,1,0,0,3,1,1,1,1
15079,1,5,1,4,0,1,0,0,3,1,1,1,1
15080,4,5,0,1,0,0,0,0,3,1,1,1,1
15081,0,5,1,5,0,0,0,0,3,1,1,1,1
15082,2,6,0,2,0,1,0,0,3,1,0,0,1
15083,6,7,1,3,0,0,0,0,3,1,1,1,1
15084,3,7,1,3,0,1,1,0,3,1,1,1,1
15085,5,7,0,2,0,1,1,0,4,1,0,0,0
15086,1,5,1,3,0,1,0,0,3,0,1,1,1
15087,6,7,0,2,0,1,0,0,6,1,1,0,0
15088,4,5,1,3,0,0,0,0,3,1,1,1,1
15089,2,7,0,2,0,1,0,0,4,1,1,0,0
15090,4,6,0,2,0,1,0,0,3,1,1,1,1
15091,0,5,1,4,0,1,0,0,3,1,1,1,1
15092,0,5,1,4,0,1,0,0,3,1,1,1,1
15093,1,7,1,5,0,1,0,0,3,1,1,1,1
15094,2,3,0,2,0,1,0,0,3,1,1,1,1
15095,4,5,0,2,0,1,0,0,5,1,1,0,1
15096,0,5,1,4,0,1,0,0,1,1,1,1,1
15097,0,7,1,3,0,0,0,0,3,1,1,1,1
15098,6,7,0,2,0,1,0,0,1,1,2,1,0
15099,6,6,0,2,0,1,0,0,4,1,2,1,1
15100,6,7,1,3,0,1,1,0,3,1,2,0,1
15101,4,7,0,2,0,1,1,0,2,1,2,0,0
15102,8,5,1,3,0,0,0,0,2,1,0,1,1
15103,4,5,0,2,0,1,1,0,4,1,1,1,1
15104,3,5,0,2,0,1,0,0,4,1,2,0,1
15105,3,5,1,4,0,1,0,0,4,1,2,0,1
15106,4,1,0,2,3,1,0,0,3,1,1,1,1
15107,3,7,1,4,0,1,1,0,3,1,0,1,1
15108,3,8,0,2,0,1,0,0,3,1,0,0,0
15109,4,3,0,2,0,1,0,0,3,1,1,1,1
15110,1,6,0,2,0,1,0,0,3,1,1,1,1
15111,3,5,0,2,0,1,0,0,3,1,1,1,1
15112,3,5,1,0,0,1,0,0,3,1,0,1,1
15113,2,3,1,3,3,0,0,1,3,1,1,1,1
15114,1,5,0,2,0,1,0,0,3,1,1,1,1
15115,2,5,0,2,0,1,0,0,4,1,1,1,1
15116,5,6,1,3,0,0,0,0,2,1,1,1,1
15117,4,5,1,3,0,1,1,0,4,1,1,0,1
15118,2,7,0,2,0,1,0,0,4,1,1,1,0
15119,2,7,0,2,0,1,0,0,3,1,1,0,0
15120,1,5,0,2,0,1,0,0,3,1,0,1,1
15121,5,5,0,2,0,1,1,0,6,1,1,0,1
15122,5,9,0,2,0,1,0,0,3,1,2,1,0
15123,1,2,1,4,0,1,0,0,4,1,1,1,1
15124,3,3,1,3,2,1,0,0,3,0,1,1,1
15125,3,5,0,2,0,1,1,0,4,1,1,0,1
15126,1,7,1,4,0,1,0,0,1,1,1,1,1
15127,4,5,0,2,0,1,0,0,3,1,2,0,1
15128,3,1,1,5,0,1,0,0,3,0,1,1,1
15129,1,6,1,3,0,1,0,0,4,1,1,1,1
15131,4,7,1,3,1,1,0,0,3,1,0,1,1
15132,1,7,1,3,0,0,1,0,4,1,1,0,1
15133,3,3,0,2,3,1,1,0,3,1,1,0,1
15134,1,5,1,5,0,0,0,0,3,1,0,1,1
15135,4,5,0,2,0,1,0,0,3,1,1,1,1
15137,1,5,0,2,0,1,0,0,3,1,1,1,1
15138,4,5,0,2,0,1,0,0,3,1,1,1,1
15139,0,5,1,4,3,1,0,0,3,1,1,1,1
15140,2,5,0,2,0,1,0,0,2,1,2,1,1
15141,2,9,1,3,0,1,0,0,4,1,2,0,1
15142,1,5,0,2,0,1,0,0,3,1,1,1,1
15143,3,5,0,1,0,0,0,0,1,0,1,0,1
15144,1,6,1,3,0,0,0,0,3,1,1,1,1
15145,2,5,0,2,3,1,0,0,3,1,1,1,1
15146,4,7,0,1,0,0,0,0,3,1,0,0,0
15147,1,5,1,0,3,0,0,0,3,1,0,1,1
15148,0,3,1,4,0,1,0,0,1,1,1,1,1
15149,2,8,1,4,3,0,0,0,3,1,0,1,1
15150,1,5,0,2,0,1,0,0,3,1,1,1,1
15151,1,7,0,2,0,1,1,0,3,0,0,1,0
15153,2,7,1,4,0,1,0,0,3,1,1,0,1
15154,2,5,1,3,0,0,0,0,3,1,1,1,1
15155,4,5,1,0,0,0,0,0,3,1,0,1,1
15156,3,5,1,3,0,0,0,0,3,1,1,1,1
15157,1,6,1,3,0,0,0,0,3,1,1,1,1
15158,1,5,1,3,0,0,0,0,3,0,1,1,1
15159,5,5,1,3,0,1,0,0,3,1,1,1,1
15160,4,7,0,2,0,1,0,0,5,1,1,0,0
15162,3,1,1,3,3,1,0,0,3,1,1,1,1
15163,1,5,1,4,0,1,0,0,1,1,1,1,1
15164,3,5,0,2,0,1,0,0,3,1,1,1,1
15165,5,5,0,2,0,1,0,0,2,1,0,0,1
15166,4,5,0,2,0,1,0,0,3,1,1,1,1
15167,3,5,1,5,3,0,0,0,3,1,1,1,1
15168,0,7,1,3,0,1,0,0,3,1,0,1,1
15169,2,3,1,3,0,1,0,0,3,1,2,1,1
15170,1,5,1,3,0,1,0,0,3,1,1,1,1
15171,5,1,1,3,0,0,0,0,3,1,1,1,1
15172,1,7,0,1,0,0,0,1,2,1,1,0,0
15173,1,5,0,2,0,1,0,0,5,0,1,1,1
15174,1,7,1,3,0,0,0,0,5,1,1,1,1
15175,1,7,1,3,0,0,0,0,1,1,1,1,1
15177,3,5,0,2,2,1,0,0,4,0,2,1,1
15178,1,5,1,4,0,1,0,0,4,1,1,1,1
15179,6,7,0,2,0,1,0,0,3,1,1,1,0
15180,1,3,1,3,0,1,0,0,9,1,1,1,1
15181,1,2,1,4,3,0,0,0,2,1,1,1,1
15182,0,5,1,4,0,1,0,0,3,1,1,1,1
15183,2,6,1,4,2,1,0,0,3,0,1,1,1
15184,2,5,1,3,0,1,0,0,3,1,0,1,1
15185,1,5,1,0,3,0,0,0,2,1,1,1,1
15186,3,8,1,3,0,0,0,0,4,1,1,0,1
15187,3,5,0,2,0,1,0,0,5,1,1,0,1
15188,2,8,0,2,0,1,0,0,6,1,1,0,0
15189,0,5,1,4,3,1,0,0,2,1,1,1,1
15190,5,7,0,2,0,1,0,0,4,1,1,1,0
15191,2,8,1,3,0,1,0,0,4,1,1,0,1
15193,0,5,0,1,0,0,1,0,3,1,1,1,1
15194,0,5,1,4,0,1,0,0,2,1,0,1,1
15195,6,5,1,3,0,0,0,0,1,1,1,1,1
15196,2,6,1,3,0,1,0,0,4,1,1,1,1
15198,2,3,1,0,0,1,0,0,3,1,1,1,1
15199,3,5,0,1,0,0,0,0,3,1,0,0,1
15200,1,3,1,0,3,0,0,0,3,1,1,1,1
15201,6,5,0,2,0,1,1,0,2,1,1,1,1
15202,2,6,0,2,0,1,0,0,3,1,1,1,1
15203,1,5,1,4,0,1,0,0,3,1,1,1,1
15204,1,9,1,3,0,0,0,0,6,0,1,0,1
15205,1,6,1,3,0,1,0,0,3,1,1,1,1
15206,0,5,1,4,0,1,0,0,1,1,1,1,1
15207,0,5,1,5,3,1,0,0,3,1,1,1,1
15208,0,5,1,4,0,1,0,0,2,1,1,1,1
15209,1,7,1,3,3,1,0,0,3,1,0,1,1
15210,1,5,1,4,0,1,0,0,4,0,2,1,1
15211,2,6,1,3,0,1,0,0,4,1,1,0,1
15212,0,7,1,3,1,1,0,0,3,0,1,1,1
15213,0,7,0,1,0,0,0,0,4,1,1,1,0
15214,0,5,1,3,0,0,0,0,3,1,1,1,1
15215,0,7,1,4,0,0,0,0,1,1,1,1,1
15216,1,5,1,3,0,1,0,0,0,1,2,1,1
15217,0,5,1,3,0,1,0,0,3,1,1,1,1
15218,1,5,0,2,0,1,0,0,6,1,1,1,1
15221,2,5,0,1,0,0,0,0,3,1,1,1,1
15222,3,5,0,2,2,1,0,0,3,0,1,1,1
15223,1,7,1,0,0,0,0,1,4,1,1,1,1
15224,2,5,1,3,0,1,0,0,4,1,1,1,1
15225,6,7,0,2,0,1,0,0,4,0,2,0,0
15226,3,6,1,0,0,0,0,0,3,1,1,1,1
15227,1,9,1,3,0,1,0,0,7,1,0,1,1
15228,3,5,0,1,3,0,0,0,3,0,1,1,1
15229,4,5,0,2,0,1,0,0,3,1,0,0,1
15230,5,5,0,2,0,1,0,0,4,1,1,0,1
15231,1,7,1,5,0,1,0,0,3,1,0,1,1
15232,5,5,0,2,0,1,0,0,4,1,1,0,1
15233,3,5,1,0,0,1,0,0,5,1,2,1,1
15234,0,5,1,3,0,0,0,0,3,1,1,1,1
15235,1,7,0,1,0,0,0,0,1,1,1,1,0
15236,0,5,1,4,0,1,0,0,3,1,1,1,1
15237,0,5,1,3,0,0,0,0,1,1,1,1,1
15239,4,5,0,2,0,1,0,1,3,1,2,0,1
15240,3,5,0,2,0,1,0,0,3,1,1,1,1
15241,3,4,1,3,0,1,0,0,3,1,1,1,1
15242,2,6,0,1,0,0,0,0,3,1,1,0,1
15243,3,5,1,4,0,1,0,0,4,1,1,1,1
15244,4,5,0,2,0,1,1,0,3,1,1,0,1
15245,3,5,1,3,0,1,0,0,4,1,2,1,1
15246,1,2,0,1,0,0,0,0,3,0,1,1,1
15247,4,5,0,2,0,1,0,0,3,1,1,1,1
15248,3,7,0,2,0,1,0,0,3,1,1,0,0
15249,3,5,1,0,3,0,0,0,3,1,1,1,1
15250,5,7,0,2,0,1,0,0,3,1,1,0,0
15251,4,0,0,2,3,1,0,0,3,0,1,1,1
15252,4,8,1,0,0,0,0,0,4,1,0,1,1
15253,1,8,0,2,0,1,0,1,7,0,1,0,0
15254,0,5,1,3,0,1,0,0,3,1,1,1,1
15255,1,5,1,3,3,1,0,0,3,1,1,1,1
15257,4,8,1,3,0,0,0,0,6,1,1,0,1
15258,4,5,0,2,0,1,0,1,4,1,1,1,1
15259,5,7,1,3,0,0,0,0,3,0,1,0,1
15260,5,2,1,0,0,0,0,0,3,0,1,1,1
15261,2,7,1,3,0,1,0,0,4,1,1,0,1
15262,4,7,0,2,0,1,0,1,3,1,0,1,0
15263,4,2,0,2,0,1,0,0,3,1,1,1,1
15264,7,5,1,5,0,0,0,0,1,1,0,1,1
15265,5,5,1,0,3,0,0,0,1,1,1,1,1
15267,2,5,1,4,3,1,0,0,3,1,1,1,1
15268,0,5,0,1,0,0,0,0,4,1,0,1,1
15269,6,5,1,3,0,0,0,0,3,1,1,1,1
15270,5,5,0,1,0,0,0,0,3,1,1,1,1
15271,4,5,0,2,0,1,1,0,3,1,1,0,1
15272,0,5,1,4,3,1,0,0,3,1,1,1,1
15273,1,7,0,2,0,1,0,0,3,1,1,1,0
15274,1,6,1,3,0,0,0,1,3,0,1,1,1
15275,1,7,0,2,0,1,1,0,3,1,1,0,0
15276,1,5,1,3,1,1,0,0,4,1,1,1,1
15277,1,5,1,0,3,0,0,0,3,1,1,1,1
15278,3,5,0,2,0,1,1,0,4,1,1,0,1
15279,4,9,0,2,0,1,1,0,6,1,2,0,0
15280,1,7,0,2,0,1,0,0,3,1,1,1,0
15281,1,5,1,4,3,1,0,0,3,1,1,1,1
15282,2,3,1,3,0,1,0,0,3,1,1,1,1
15283,5,7,0,2,0,1,0,0,4,1,2,1,0
15284,5,5,1,3,0,1,0,0,3,1,0,0,1
15285,5,5,1,3,0,1,0,0,4,1,1,1,1
15287,0,7,1,4,0,0,0,0,1,1,1,1,1
15288,3,5,1,3,0,0,0,0,3,1,1,1,1
15289,2,7,0,1,0,0,0,0,3,1,1,1,0
15290,2,7,0,2,0,1,0,0,3,1,1,0,0
15291,3,1,0,2,0,1,0,0,3,1,1,1,1
15293,1,3,1,3,0,1,0,0,3,0,1,1,1
15294,1,5,0,2,0,1,0,0,4,1,1,1,1
15295,2,5,1,4,0,1,0,0,3,1,1,1,1
15296,5,7,0,2,0,1,0,0,4,1,2,0,0
15297,3,5,1,3,0,1,0,0,4,1,2,1,1
15298,4,5,0,2,0,1,0,0,4,1,1,1,1
15299,1,5,0,2,0,1,0,0,4,1,1,1,1
15300,5,5,1,0,0,0,0,0,4,1,1,1,1
15301,3,5,1,0,0,1,0,0,3,1,1,1,1
15302,0,5,1,4,0,1,0,0,3,1,1,1,1
15303,0,5,1,4,0,0,0,0,4,1,1,1,1
15304,0,2,1,0,3,0,0,0,2,1,1,1,1
15305,5,5,1,0,0,0,0,0,4,1,1,1,1
15306,0,8,1,3,0,0,0,0,1,1,1,1,1
15307,3,5,1,0,0,1,0,1,3,1,1,1,1
15308,0,5,1,3,0,1,0,0,2,1,1,1,1
15311,3,5,0,2,3,1,0,1,3,1,1,0,1
15312,2,3,1,3,3,1,0,0,3,1,1,1,1
15313,5,5,0,2,0,1,0,0,3,1,1,1,1
15314,0,5,1,5,0,0,0,0,2,1,1,1,1
15315,5,9,0,2,0,1,1,0,6,1,0,0,0
15316,0,5,1,4,0,0,0,0,3,1,1,1,1
15317,4,5,1,5,0,0,0,0,2,1,1,1,1
15318,2,7,0,2,0,1,1,0,5,1,1,0,0
15319,0,5,1,3,0,1,0,0,3,1,1,1,1
15320,4,9,1,3,0,0,0,0,5,1,1,0,1
15321,0,5,1,3,0,1,0,0,3,1,1,1,1
15322,2,7,0,2,0,1,0,0,3,1,0,1,0
15323,1,8,1,3,3,1,0,0,6,1,1,1,1
15324,0,5,1,3,0,1,0,0,3,1,1,1,1
15325,3,5,0,2,0,1,0,0,4,1,1,1,1
15326,2,8,0,2,0,1,0,0,4,1,0,1,0
15327,1,7,1,3,0,0,0,0,4,1,1,1,1
15328,3,5,1,0,0,1,0,0,2,1,2,1,1
15329,0,5,1,4,0,0,0,0,2,1,1,1,1
15330,5,5,0,2,0,1,0,1,4,1,1,1,1
15331,6,7,1,3,0,1,1,0,4,1,1,0,1
15332,1,7,1,4,0,1,0,0,3,1,1,1,1
15333,0,5,1,4,3,0,0,0,3,1,1,1,1
15334,2,9,0,2,0,1,0,0,6,1,2,0,0
15335,4,7,0,2,0,1,0,0,4,1,1,0,0
15336,1,3,1,0,0,0,0,0,3,1,1,1,1
15337,2,5,1,4,0,1,0,0,3,1,1,1,1
15338,3,5,1,0,3,0,0,0,3,1,1,1,1
